,startlist_old,startlist_new,parcours,date,distance,points_scale,uci_scale,profile_score,vertical_meters,startlist_quality,title
152,tadej-pogacar,POGAČAR Tadej,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
153,rui-oliveira,OLIVEIRA Rui,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
154,mikkel-bjerg,BJERG Mikkel,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
155,felix-grossschartner,GROßSCHARTNER Felix,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
156,vegard-stake-laengen,LAENGEN Vegard Stake,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
157,rafal-majka,MAJKA Rafał,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
158,juan-sebastian-molano,MOLANO Juan Sebastián,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
159,domen-novak,NOVAK Domen,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
160,domenico-pozzovivo,POZZOVIVO Domenico,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
161,luca-covili,COVILI Luca,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
162,filippo-fiorelli,FIORELLI Filippo,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
163,martin-marcellusi,MARCELLUSI Martin,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
164,alessio-martinelli,MARTINELLI Alessio,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
165,giulio-pellizzari,PELLIZZARI Giulio,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
166,alessandro-tonelli,TONELLI Alessandro,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
167,enrico-zanoncello,ZANONCELLO Enrico,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
168,antonio-tiberi,TIBERI Antonio,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
169,rainer-kepplinger,KEPPLINGER Rainer,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
170,phil-bauhaus,BAUHAUS Phil,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
171,damiano-caruso,CARUSO Damiano,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
172,andrea-pasqualon,PASQUALON Andrea,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
173,wout-poels,POELS Wout,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
174,jasha-sutterlin,SÜTTERLIN Jasha,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
175,torstein-traeen,TRÆEN Torstein,p2,04 May 2024,136.0,GT.B.Stage,UCI.WR.GT.B.Stage,142.0,1854.0,732.0,Giro d'Italia 2024 Stage 1
176,geraint-thomas,THOMAS Geraint,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
177,thymen-arensman,ARENSMAN Thymen,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
178,tobias-foss,FOSS Tobias,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
179,filippo-ganna,GANNA Filippo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
180,jhonatan-narvaez,NARVÁEZ Jhonatan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
181,magnus-sheffield,SHEFFIELD Magnus,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
182,ben-swift,SWIFT Ben,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
183,connor-swift,SWIFT Connor,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
184,kaden-groves,GROVES Kaden,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
185,tobias-bayer,BAYER Tobias,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
186,nicola-conci,CONCI Nicola,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
187,quinten-hermans,HERMANS Quinten,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
188,jimmy-janssens,JANSSENS Jimmy,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
189,timo-kielich,KIELICH Timo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
190,edward-planckaert,PLANCKAERT Edward,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
191,fabio-van-den-bossche,VAN DEN BOSSCHE Fabio,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
192,jenthe-biermans,BIERMANS Jenthe,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
193,louis-barre,BARRÉ Louis,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
194,ewen-costiou,COSTIOU Ewen,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
195,david-dekker,DEKKER David,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
196,donavan-grondin,GRONDIN Donavan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
197,michel-ries,RIES Michel,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
198,alan-riou,RIOU Alan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
199,alessandro-verre,VERRE Alessandro,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
200,simone-velasco,VELASCO Simone,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
201,davide-ballerini,BALLERINI Davide,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
202,aleksey-lutsenko,LUTSENKO Alexey,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
203,lorenzo-fortunato,FORTUNATO Lorenzo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
204,max-kanter,KANTER Max,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
205,henok-mulubrhan,MULUBRHAN Henok,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
206,vadim-pronskiy,PRONSKIY Vadim,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
207,christian-scaroni,SCARONI Christian,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
208,daniel-felipe-martinez,MARTÍNEZ Daniel Felipe,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
209,giovanni-aleotti,ALEOTTI Giovanni,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
210,jonas-koch,KOCH Jonas,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
211,florian-lipowitz,LIPOWITZ Florian,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
212,ryan-mullen,MULLEN Ryan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
213,maximilian-schachmann,SCHACHMANN Maximilian,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
214,danny-van-poppel,VAN POPPEL Danny,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
215,patrick-gamper,GAMPER Patrick,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
216,stefano-oldani,OLDANI Stefano,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
217,stanislaw-aniolkowski,ANIOŁKOWSKI Stanisław,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
218,nicolas-debeaumarche,DEBEAUMARCHÉ Nicolas,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
219,kenny-elissonde,ELISSONDE Kenny,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
220,ruben-fernandez,FERNÁNDEZ Rubén,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
221,simon-geschke,GESCHKE Simon,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
222,benjamin-thomas-2,THOMAS Benjamin,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
223,harrison-wood,WOOD Harrison,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
224,ben-o-connor,O'CONNOR Ben,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
225,alex-baudin,BAUDIN Alex,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
226,aurelien-paret-peintre,PARET-PEINTRE Aurélien,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
227,valentin-paret-peintre,PARET-PEINTRE Valentin,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
228,damien-touze,TOUZÉ Damien,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
229,bastien-tronchon,TRONCHON Bastien,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
230,andrea-vendrame,VENDRAME Andrea,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
231,lawrence-warbasse,WARBASSE Larry,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
232,hugh-carthy,CARTHY Hugh,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
233,jefferson-alexander-cepeda,CEPEDA Jefferson Alexander,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
234,stefan-de-bod,DE BOD Stefan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
235,andrey-amador,AMADOR Andrey,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
236,simon-carr,CARR Simon,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
237,johan-esteban-chaves,CHAVES Esteban,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
238,mikkel-honore,HONORÉ Mikkel Frølich,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
239,georg-steinhauser,STEINHAUSER Georg,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
240,laurence-pithie,PITHIE Laurence,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
241,lewis-askey,ASKEY Lewis,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
242,cyril-barthe,BARTHE Cyril,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
243,clement-davy,DAVY Clément,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
244,lorenzo-germani,GERMANI Lorenzo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
245,olivier-le-gac,LE GAC Olivier,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
246,fabian-lienhard,LIENHARD Fabian,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
247,enzo-paleni,PALENI Enzo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
248,biniam-girmay,GIRMAY Biniam,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
249,lilian-calmejane,CALMEJANE Lilian,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
250,kevin-colleoni,COLLEONI Kevin,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
251,madis-mihkels,MIHKELS Madis,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
252,simone-petilli,PETILLI Simone,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
253,adrien-petit,PETIT Adrien,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
254,dion-smith,SMITH Dion,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
255,roel-van-sintmaartensdijk,VAN SINTMAARTENSDIJK Roel,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
256,michael-woods,WOODS Michael,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
257,simon-clarke,CLARKE Simon,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
258,marco-frigo,FRIGO Marco,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
259,hugo-hofstetter,HOFSTETTER Hugo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
260,riley-pickrell,PICKRELL Riley,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
261,nadav-raisberg,RAISBERG Nadav,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
262,nick-schultz,SCHULTZ Nick,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
263,ethan-vernon,VERNON Ethan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
264,jonathan-milan,MILAN Jonathan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
265,andrea-bagioli,BAGIOLI Andrea,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
266,simone-consonni,CONSONNI Simone,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
267,amanuel-ghebreigzabhier,GHEBREIGZABHIER Amanuel,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
268,daan-hoole,HOOLE Daan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
269,juan-pedro-lopez,LÓPEZ Juan Pedro,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
270,jasper-stuyven,STUYVEN Jasper,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
271,edward-theuns,THEUNS Edward,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
272,nairo-quintana,QUINTANA Nairo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
273,albert-torres,TORRES Albert,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
274,william-barta,BARTA Will,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
275,davide-cimolai,CIMOLAI Davide,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
276,fernando-gaviria,GAVIRIA Fernando,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
277,lorenzo-milesi,MILESI Lorenzo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
278,einer-rubio,RUBIO Einer,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
279,pelayo-sanchez-mayo,SÁNCHEZ Pelayo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
280,julian-alaphilippe,ALAPHILIPPE Julian,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
281,josef-cerny,ČERNÝ Josef,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
282,jan-hirt,HIRT Jan,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
283,luke-lamperti,LAMPERTI Luke,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
284,tim-merlier,MERLIER Tim,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
285,pieter-serry,SERRY Pieter,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
286,bert-van-lerberghe,VAN LERBERGHE Bert,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
287,mauri-vansevenant,VANSEVENANT Mauri,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
288,romain-bardet,BARDET Romain,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
289,tobias-lund-andresen,ANDRESEN Tobias Lund,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
290,chris-hamilton,HAMILTON Chris,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
291,fabio-jakobsen,JAKOBSEN Fabio,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
292,bram-welten,WELTEN Bram,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
293,gijs-leemreize,LEEMREIZE Gijs,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
294,julius-van-den-berg,VAN DEN BERG Julius,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
295,kevin-vermaerke,VERMAERKE Kevin,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
296,alessandro-de-marchi,DE MARCHI Alessandro,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
297,edward-irl-dunbar,DUNBAR Eddie,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
298,caleb-ewan,EWAN Caleb,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
299,michael-hepburn,HEPBURN Michael,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
300,luka-mezgec,MEZGEC Luka,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
301,luke-plapp,PLAPP Luke,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
302,max-walscheid,WALSCHEID Max,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
303,filippo-zana,ZANA Filippo,p5,05 May 2024,150.0,GT.B.Stage,UCI.WR.GT.B.Stage,231.0,2250.0,732.0,Giro d'Italia 2024 Stage 2
